HSN,TSN,KTYPNR,Brand,Status
3333.0,BAG,56794.0,Renault,1.0
3333.0,BAF,56793.0,Renault,1.0
3333.0,BAD,57401.0,Renault,1.0
3333.0,BAC,59344.0,Renault,1.0
3333.0,BAB,15234.0,Renault,1.0
3333.0,BAA,59346.0,Renault,1.0
3333.0,AZZ,59349.0,Renault,1.0
3333.0,AZY,57281.0,Renault,1.0
3333.0,AZX,55132.0,Renault,2.0
3333.0,AZV,59353.0,Renault,2.0
3333.0,AZU,57394.0,Renault,1.0
3333.0,AZT,57393.0,Renault,1.0
3333.0,AZS,16211.0,Renault,1.0
3333.0,AZR,15530.0,Renault,1.0
3333.0,AZQ,16982.0,Renault,1.0
3333.0,AZP,19805.0,Renault,2.0
3333.0,AZO,20091.0,Renault,2.0
3333.0,AZN,15283.0,Renault,1.0
3333.0,AZM,15189.0,Renault,1.0
3333.0,AZL,15146.0,Renault,1.0
3333.0,AZJ,16123.0,Renault,1.0
3333.0,AZG,57297.0,Renault,1.0
3333.0,AZF,5089.0,Renault,2.0
3333.0,AZE,16124.0,Renault,2.0
3333.0,AZD,11038.0,Renault,1.0
3333.0,AZC,10527.0,Renault,1.0
3333.0,AZB,10527.0,Renault,1.0
3333.0,AZA,11043.0,Renault,1.0
3333.0,AYZ,11038.0,Renault,1.0
3333.0,AYY,11037.0,Renault,1.0
3333.0,AYX,9254.0,Renault,1.0
3333.0,AYW,9255.0,Renault,1.0
3333.0,AYV,9245.0,Renault,2.0
3333.0,AYU,10955.0,Renault,1.0
3333.0,AYT,11057.0,Renault,2.0
3333.0,AYS,11056.0,Renault,2.0
3333.0,AYO,11070.0,Renault,1.0
3333.0,AYN,33281.0,Renault,1.0
3333.0,AYM,33279.0,Renault,1.0
3333.0,AYL,5283.0,Renault,1.0
3333.0,AYK,5284.0,Renault,1.0
3333.0,AYJ,8476.0,Renault,2.0
3333.0,AYI,5859.0,Renault,2.0
3333.0,AYH,25.0,Renault,1.0
3333.0,AYG,29948.0,Renault,2.0
3333.0,AYF,30388.0,Renault,1.0
3333.0,AYE,33710.0,Renault,1.0
3333.0,AYD,33708.0,Renault,1.0
3333.0,AYC,12788.0,Renault,1.0
3333.0,AYB,59354.0,Renault,2.0
3333.0,AYA,7143.0,Renault,1.0
3333.0,AXZ,7116.0,Renault,2.0
3333.0,AXY,34740.0,Renault,1.0
3333.0,AXW,5265.0,Renault,1.0
3333.0,AXV,5267.0,Renault,1.0
3333.0,AXU,34745.0,Renault,1.0
3333.0,AXT,34747.0,Renault,1.0
3333.0,AXS,34744.0,Renault,1.0
3333.0,AXR,34746.0,Renault,1.0
3333.0,AXQ,11070.0,Renault,1.0
3333.0,AXP,11068.0,Renault,1.0
3333.0,AXO,33710.0,Renault,1.0
3333.0,AXN,33708.0,Renault,1.0
3333.0,AXM,15026.0,Renault,1.0
3333.0,AXL,33281.0,Renault,1.0
3333.0,AXK,33279.0,Renault,1.0
3333.0,AXJ,15031.0,Renault,1.0
3333.0,AXI,23492.0,Renault,1.0
3333.0,AXH,23492.0,Renault,1.0
3333.0,AXG,32805.0,Renault,2.0
3333.0,AXF,11069.0,Renault,1.0
3333.0,AXD,23494.0,Renault,1.0
3333.0,AXC,23493.0,Renault,2.0
3333.0,AXB,23491.0,Renault,2.0
3333.0,AWY,22490.0,Renault,2.0
3333.0,AWX,19863.0,Renault,1.0
3333.0,AWW,19860.0,Renault,1.0
3333.0,AWV,19861.0,Renault,1.0
3333.0,AWU,8842.0,Renault,1.0
3333.0,AWT,8842.0,Renault,1.0
3333.0,AWR,6014.0,Renault,1.0
3333.0,AWQ,23077.0,Renault,2.0
3333.0,AWP,23078.0,Renault,2.0
3333.0,AWO,23076.0,Renault,2.0
3333.0,AWN,31724.0,Renault,1.0
3333.0,AWM,31723.0,Renault,1.0
3333.0,AWL,31725.0,Renault,1.0
3333.0,AWK,25.0,Renault,1.0
3333.0,AWJ,5290.0,Renault,1.0
3333.0,AWI,58.0,Renault,1.0
3333.0,AWH,23491.0,Renault,2.0
3333.0,AWG,23493.0,Renault,2.0
3333.0,AWE,30388.0,Renault,1.0
3333.0,AWD,33125.0,Renault,1.0
3333.0,AWC,33127.0,Renault,1.0
3333.0,AWB,33126.0,Renault,1.0
3333.0,AWA,33128.0,Renault,1.0
3333.0,AVZ,33281.0,Renault,1.0
3333.0,AVY,33124.0,Renault,1.0
3333.0,AVX,33123.0,Renault,1.0
3333.0,AVW,29987.0,Renault,2.0
3333.0,AVV,52436.0,Renault,2.0
3333.0,AVU,22490.0,Renault,1.0
3333.0,AVT,19860.0,Renault,1.0
3333.0,AVS,19863.0,Renault,1.0
3333.0,AVQ,15031.0,Renault,1.0
3333.0,AVP,33279.0,Renault,1.0
3333.0,AVN,23465.0,Renault,1.0
3333.0,AVM,30388.0,Renault,1.0
3333.0,AVL,23462.0,Renault,1.0
3333.0,AVK,34738.0,Renault,2.0
3333.0,AVJ,31695.0,Renault,1.0
3333.0,AVI,31693.0,Renault,1.0
3333.0,AVH,34750.0,Renault,1.0
3333.0,AVG,34751.0,Renault,1.0
3333.0,AVF,30388.0,Renault,1.0
3333.0,AVC,31722.0,Renault,1.0
3333.0,AVB,32954.0,Renault,1.0
3333.0,AVA,32953.0,Renault,2.0
3333.0,AUZ,31695.0,Renault,1.0
3333.0,AUY,3.0,Renault,1.0
3333.0,AUX,31692.0,Renault,2.0
3333.0,AUW,31693.0,Renault,1.0
3333.0,AUV,31551.0,Renault,1.0
3333.0,AUU,31551.0,Renault,1.0
3333.0,AUT,29988.0,Renault,2.0
3333.0,AUS,5289.0,Renault,1.0
3333.0,AUR,31717.0,Renault,2.0
3333.0,AUQ,5288.0,Renault,2.0
3333.0,AUP,31555.0,Renault,1.0
3333.0,AUO,31547.0,Renault,1.0
3333.0,AUN,31556.0,Renault,1.0
3333.0,AUM,31549.0,Renault,1.0
3333.0,AUL,5856.0,Renault,2.0
3333.0,AUK,31532.0,Renault,1.0
3333.0,AUJ,31541.0,Renault,1.0
3333.0,AUI,31531.0,Renault,1.0
3333.0,AUH,31533.0,Renault,1.0
3333.0,AUG,31534.0,Renault,1.0
3333.0,AUF,31536.0,Renault,2.0
3333.0,AUE,31535.0,Renault,1.0
3333.0,AUD,370.0,Renault,1.0
3333.0,AUC,54521.0,Renault,2.0
3333.0,AUB,31537.0,Renault,1.0
3333.0,AUA,29963.0,Renault,1.0
3333.0,ATZ,31542.0,Renault,1.0
3333.0,ATY,29958.0,Renault,1.0
3333.0,ATX,29957.0,Renault,1.0
3333.0,ATW,29953.0,Renault,1.0
3333.0,ATU,31527.0,Renault,1.0
3333.0,ATT,31554.0,Renault,1.0
3333.0,ATS,31548.0,Renault,1.0
3333.0,ATR,31552.0,Renault,1.0
3333.0,ATQ,31545.0,Renault,1.0
3333.0,ATP,31550.0,Renault,1.0
3333.0,ATO,31544.0,Renault,1.0
3333.0,ATN,5853.0,Renault,2.0
3333.0,ATM,31553.0,Renault,1.0
3333.0,ATL,31551.0,Renault,1.0
3333.0,ATK,31543.0,Renault,1.0
3333.0,ATJ,5853.0,Renault,2.0
3333.0,ATI,31546.0,Renault,1.0
3333.0,ATH,32805.0,Renault,2.0
3333.0,ATG,31718.0,Renault,2.0
3333.0,ATF,31207.0,Renault,1.0
3333.0,ATE,31538.0,Renault,1.0
3333.0,ATD,29962.0,Renault,2.0
3333.0,ATC,34764.0,Renault,2.0
3333.0,ATB,29952.0,Renault,1.0
3333.0,ATA,29956.0,Renault,2.0
3333.0,ASZ,29949.0,Renault,1.0
3333.0,ASY,23491.0,Renault,1.0
3333.0,ASX,34738.0,Renault,2.0
3333.0,ASW,31208.0,Renault,1.0
3333.0,ASV,29960.0,Renault,1.0
3333.0,ASU,29951.0,Renault,1.0
3333.0,AST,23460.0,Renault,1.0
3333.0,ASS,34765.0,Renault,1.0
3333.0,ASR,29961.0,Renault,2.0
3333.0,ASQ,31164.0,Renault,1.0
3333.0,ASP,31165.0,Renault,1.0
3333.0,ASO,1495.0,Renault,2.0
3333.0,ASN,371.0,Renault,1.0
3333.0,ASM,29954.0,Renault,1.0
3333.0,ASL,29950.0,Renault,1.0
3333.0,ASK,31163.0,Renault,1.0
3333.0,ASJ,31162.0,Renault,1.0
3333.0,ASG,32993.0,Renault,2.0
3333.0,ASF,32992.0,Renault,2.0
3333.0,ASE,8478.0,Renault,2.0
3333.0,ASD,31530.0,Renault,1.0
3333.0,ASC,27535.0,Renault,1.0
3333.0,ASB,29965.0,Renault,1.0
3333.0,ASA,27534.0,Renault,1.0
3333.0,ARZ,29966.0,Renault,1.0
3333.0,ARY,27550.0,Renault,1.0
3333.0,ARX,29964.0,Renault,1.0
3333.0,ARW,27533.0,Renault,1.0
3333.0,ARV,8477.0,Renault,2.0
3333.0,ARU,31528.0,Renault,2.0
3333.0,ART,26655.0,Renault,1.0
3333.0,ARS,27549.0,Renault,1.0
3333.0,ARR,27548.0,Renault,1.0
3333.0,ARQ,26654.0,Renault,1.0
3333.0,ARP,26653.0,Renault,1.0
3333.0,ARO,26652.0,Renault,1.0
3333.0,ARN,26651.0,Renault,1.0
3333.0,ARM,26650.0,Renault,1.0
3333.0,ARL,23493.0,Renault,1.0
3333.0,ARK,34749.0,Renault,1.0
3333.0,ARJ,30141.0,Renault,1.0
3333.0,ARI,26649.0,Renault,1.0
3333.0,ARH,26648.0,Renault,1.0
3333.0,ARG,29948.0,Renault,1.0
3333.0,ARF,58574.0,Renault,2.0
3333.0,ARE,23465.0,Renault,1.0
3333.0,ARD,23464.0,Renault,1.0
3333.0,ARC,23494.0,Renault,1.0
3333.0,ARB,23495.0,Renault,1.0
3333.0,AQZ,23492.0,Renault,1.0
3333.0,AQY,31529.0,Renault,2.0
3333.0,AQX,27532.0,Renault,1.0
3333.0,AQW,31198.0,Renault,2.0
3333.0,AQV,27531.0,Renault,1.0
3333.0,AQU,33486.0,Renault,1.0
3333.0,AQS,23466.0,Renault,1.0
3333.0,AQR,23462.0,Renault,1.0
3333.0,AQQ,58574.0,Renault,2.0
3333.0,AQP,23465.0,Renault,1.0
3333.0,AQO,23457.0,Renault,1.0
3333.0,AQM,23453.0,Renault,1.0
3333.0,AQL,23451.0,Renault,1.0
3333.0,AQK,23458.0,Renault,1.0
3333.0,AQJ,23455.0,Renault,1.0
3333.0,AQI,23456.0,Renault,1.0
3333.0,AQH,23452.0,Renault,1.0
3333.0,AQG,23454.0,Renault,1.0
3333.0,AQF,34748.0,Renault,2.0
3333.0,AQE,9290.0,Renault,2.0
3333.0,AQD,9286.0,Renault,2.0
3333.0,AQC,9287.0,Renault,2.0
3333.0,APZ,23376.0,Renault,1.0
3333.0,APY,23378.0,Renault,1.0
3333.0,APX,23377.0,Renault,1.0
3333.0,APW,23375.0,Renault,2.0
3333.0,APV,23374.0,Renault,1.0
3333.0,APU,23371.0,Renault,1.0
3333.0,APT,23373.0,Renault,1.0
3333.0,APS,23372.0,Renault,1.0
3333.0,APR,23370.0,Renault,2.0
3333.0,APQ,23369.0,Renault,1.0
3333.0,APP,29999.0,Renault,2.0
3333.0,APO,19867.0,Renault,1.0
3333.0,APN,23487.0,Renault,1.0
3333.0,APM,23485.0,Renault,1.0
3333.0,APL,23486.0,Renault,1.0
3333.0,APK,3471.0,Renault,1.0
3333.0,APJ,3471.0,Renault,1.0
3333.0,API,30392.0,Renault,1.0
3333.0,APH,25108.0,Renault,2.0
3333.0,APG,30936.0,Renault,2.0
3333.0,AOZ,23045.0,Renault,1.0
3333.0,AOY,29998.0,Renault,1.0
3333.0,AOX,23066.0,Renault,1.0
3333.0,AOU,25659.0,Renault,2.0
3333.0,AOT,25660.0,Renault,2.0
3333.0,AOS,24525.0,Renault,2.0
3333.0,AOR,24524.0,Renault,2.0
3333.0,AOQ,26543.0,Renault,2.0
3333.0,AOP,26545.0,Renault,2.0
3333.0,AOO,26544.0,Renault,2.0
3333.0,AON,26546.0,Renault,2.0
3333.0,AOG,23046.0,Renault,1.0
3333.0,AOD,23063.0,Renault,2.0
3333.0,AOC,23061.0,Renault,2.0
3333.0,AOB,23070.0,Renault,1.0
3333.0,AOA,23064.0,Renault,1.0
3333.0,ANZ,23071.0,Renault,1.0
3333.0,ANY,23071.0,Renault,1.0
3333.0,ANU,30118.0,Renault,1.0
3333.0,AMU,23073.0,Renault,1.0
3333.0,AMT,23074.0,Renault,1.0
3333.0,AMS,23075.0,Renault,2.0
3333.0,AMR,22488.0,Renault,1.0
3333.0,AMQ,23080.0,Renault,1.0
3333.0,AMP,23079.0,Renault,1.0
3333.0,AMN,23081.0,Renault,1.0
3333.0,AMM,23079.0,Renault,1.0
3333.0,AML,23080.0,Renault,1.0
3333.0,AMJ,23081.0,Renault,1.0
3333.0,AMI,23080.0,Renault,1.0
3333.0,AMG,23079.0,Renault,1.0
3333.0,AMF,23080.0,Renault,1.0
3333.0,AMD,22490.0,Renault,1.0
3333.0,AMC,19861.0,Renault,1.0
3333.0,AMB,19860.0,Renault,1.0
3333.0,AMA,19863.0,Renault,1.0
3333.0,ALZ,23078.0,Renault,1.0
3333.0,ALY,23076.0,Renault,1.0
3333.0,ALX,23077.0,Renault,1.0
3333.0,ALQ,19857.0,Renault,1.0
3333.0,ALP,19858.0,Renault,1.0
3333.0,ALO,22489.0,Renault,1.0
3333.0,ALN,19856.0,Renault,1.0
3333.0,ALM,19858.0,Renault,1.0
3333.0,ALL,19857.0,Renault,1.0
3333.0,ALK,22489.0,Renault,1.0
3333.0,ALJ,19856.0,Renault,1.0
3333.0,ALI,23075.0,Renault,1.0
3333.0,ALH,23074.0,Renault,1.0
3333.0,ALG,23073.0,Renault,1.0
3333.0,ALF,23075.0,Renault,1.0
3333.0,ALE,23073.0,Renault,1.0
3333.0,ALD,23074.0,Renault,1.0
3333.0,ALC,19554.0,Renault,1.0
3333.0,AKY,18216.0,Renault,2.0
3333.0,AKX,18217.0,Renault,2.0
3333.0,AKW,19678.0,Renault,2.0
3333.0,AKV,19036.0,Renault,1.0
3333.0,AKU,32682.0,Renault,2.0
3333.0,AKT,18781.0,Renault,1.0
3333.0,AKS,23072.0,Renault,1.0
3333.0,AKR,19401.0,Renault,1.0
3333.0,AKQ,18780.0,Renault,1.0
3333.0,AKP,58575.0,Renault,2.0
3333.0,AKO,18436.0,Renault,1.0
3333.0,AKN,17442.0,Renault,2.0
3333.0,AKM,23047.0,Renault,1.0
3333.0,AKL,20078.0,Renault,1.0
3333.0,AKK,19555.0,Renault,1.0
3333.0,AJY,19358.0,Renault,1.0
3333.0,AJX,19359.0,Renault,1.0
3333.0,AJW,19360.0,Renault,1.0
3333.0,AJV,19355.0,Renault,2.0
3333.0,AJT,22674.0,Renault,1.0
3333.0,AJP,19032.0,Renault,1.0
3333.0,AJN,28768.0,Renault,2.0
3333.0,AJM,19556.0,Renault,1.0
3333.0,AJL,19357.0,Renault,1.0
3333.0,AJK,19356.0,Renault,1.0
3333.0,AJG,19041.0,Renault,1.0
3333.0,AJF,19042.0,Renault,1.0
3333.0,AJE,19397.0,Renault,2.0
3333.0,AJD,27599.0,Renault,1.0
3333.0,AJC,19040.0,Renault,1.0
3333.0,AJA,19038.0,Renault,1.0
3333.0,AIZ,16488.0,Renault,2.0
3333.0,AIY,18002.0,Renault,2.0
3333.0,AIX,18001.0,Renault,2.0
3333.0,AIW,18856.0,Renault,1.0
3333.0,AIV,16501.0,Renault,1.0
3333.0,AIU,9200.0,Renault,1.0
3333.0,AIT,3266.0,Renault,1.0
3333.0,AIS,9203.0,Renault,1.0
3333.0,AIR,19218.0,Renault,1.0
3333.0,AIQ,20068.0,Renault,1.0
3333.0,AIP,17512.0,Renault,1.0
3333.0,AIO,9202.0,Renault,1.0
3333.0,AIN,16504.0,Renault,1.0
3333.0,AIM,3487.0,Renault,1.0
3333.0,AIL,16555.0,Renault,1.0
3333.0,AIK,17267.0,Renault,1.0
3333.0,AIJ,9204.0,Renault,1.0
3333.0,AII,55503.0,Renault,2.0
3333.0,AIH,15716.0,Renault,1.0
3333.0,AIG,15714.0,Renault,2.0
3333.0,AIF,15715.0,Renault,1.0
3333.0,AIE,17335.0,Renault,1.0
3333.0,AIC,17997.0,Renault,2.0
3333.0,AIA,17998.0,Renault,2.0
3333.0,AHY,16490.0,Renault,1.0
3333.0,AHW,17997.0,Renault,2.0
3333.0,AHT,17998.0,Renault,2.0
3333.0,AHS,16490.0,Renault,1.0
3333.0,AHR,16492.0,Renault,1.0
3333.0,AHQ,18000.0,Renault,2.0
3333.0,AHP,17999.0,Renault,2.0
3333.0,AHO,16489.0,Renault,1.0
3333.0,AHM,19677.0,Renault,2.0
3333.0,AHK,23062.0,Renault,1.0
3333.0,AHJ,23060.0,Renault,1.0
3333.0,AHI,23069.0,Renault,1.0
3333.0,AHH,19400.0,Renault,1.0
3333.0,AHG,23065.0,Renault,1.0
3333.0,AHF,17724.0,Renault,2.0
3333.0,AHE,17725.0,Renault,2.0
3333.0,AHD,19398.0,Renault,2.0
3333.0,AHC,18784.0,Renault,2.0
3333.0,AHB,18785.0,Renault,2.0
3333.0,AGZ,18219.0,Renault,2.0
3333.0,AGY,31196.0,Renault,2.0
3333.0,AGX,17729.0,Renault,2.0
3333.0,AGW,17728.0,Renault,2.0
3333.0,AGV,17732.0,Renault,1.0
3333.0,AGU,17730.0,Renault,1.0
3333.0,AGT,19399.0,Renault,1.0
3333.0,AGS,18788.0,Renault,1.0
3333.0,AGR,5072.0,Renault,2.0
3333.0,AGQ,18218.0,Renault,2.0
3333.0,AGP,31195.0,Renault,2.0
3333.0,AGO,17734.0,Renault,2.0
3333.0,AGN,17731.0,Renault,2.0
3333.0,AGM,18438.0,Renault,1.0
3333.0,AGL,17722.0,Renault,1.0
3333.0,AGK,18783.0,Renault,1.0
3333.0,AGJ,32687.0,Renault,2.0
3333.0,AGI,17723.0,Renault,1.0
3333.0,AGH,17721.0,Renault,1.0
3333.0,AGG,31197.0,Renault,2.0
3333.0,AGF,17719.0,Renault,2.0
3333.0,AGE,18437.0,Renault,2.0
3333.0,AGD,16916.0,Renault,1.0
3333.0,AGC,19398.0,Renault,1.0
3333.0,AGB,32686.0,Renault,2.0
3333.0,AGA,18790.0,Renault,1.0
3333.0,AFY,18215.0,Renault,2.0
3333.0,AFX,16919.0,Renault,2.0
3333.0,AFW,16917.0,Renault,2.0
3333.0,AFV,18002.0,Renault,1.0
3333.0,AFU,18001.0,Renault,2.0
3333.0,AFT,16488.0,Renault,1.0
3333.0,AFS,16491.0,Renault,1.0
3333.0,AFR,15603.0,Renault,1.0
3333.0,AFQ,18002.0,Renault,1.0
3333.0,AFP,18001.0,Renault,2.0
3333.0,AFO,16488.0,Renault,1.0
3333.0,AFN,16491.0,Renault,1.0
3333.0,AFM,15603.0,Renault,1.0
3333.0,AFL,17511.0,Renault,1.0
3333.0,AFK,15712.0,Renault,1.0
3333.0,AFJ,15711.0,Renault,1.0
3333.0,AFI,15713.0,Renault,2.0
3333.0,AFH,17511.0,Renault,1.0
3333.0,AFG,15712.0,Renault,1.0
3333.0,AFF,15711.0,Renault,1.0
3333.0,AFE,15713.0,Renault,2.0
3333.0,AFD,18786.0,Renault,1.0
3333.0,AFC,18787.0,Renault,1.0
3333.0,AFB,17733.0,Renault,2.0
3333.0,AFA,18792.0,Renault,1.0
3333.0,AEZ,58572.0,Renault,2.0
3333.0,AEY,54571.0,Renault,2.0
3333.0,AEX,18213.0,Renault,2.0
3333.0,AEW,15775.0,Renault,2.0
3333.0,AEV,54572.0,Renault,2.0
3333.0,AET,18646.0,Renault,1.0
3333.0,AES,19044.0,Renault,1.0
3333.0,AER,15479.0,Renault,2.0
3333.0,AEQ,18682.0,Renault,1.0
3333.0,AEP,18583.0,Renault,1.0
3333.0,AEO,18581.0,Renault,1.0
3333.0,AEN,18582.0,Renault,1.0
3333.0,AEM,17185.0,Renault,1.0
3333.0,AEL,15480.0,Renault,2.0
3333.0,AEK,18214.0,Renault,2.0
3333.0,AEJ,15772.0,Renault,2.0
3333.0,AEI,44781.0,Renault,2.0
3333.0,AEG,18643.0,Renault,1.0
3333.0,AEF,19043.0,Renault,1.0
3333.0,AEE,15475.0,Renault,2.0
3333.0,AED,18681.0,Renault,1.0
3333.0,AEC,18579.0,Renault,1.0
3333.0,AEB,18577.0,Renault,1.0
3333.0,AEA,18578.0,Renault,1.0
3333.0,ADZ,17183.0,Renault,1.0
3333.0,ADY,15476.0,Renault,2.0
3333.0,ADX,18645.0,Renault,1.0
3333.0,ADW,18644.0,Renault,1.0
3333.0,ADV,18789.0,Renault,1.0
3333.0,ADU,18791.0,Renault,1.0
3333.0,ADT,17718.0,Renault,2.0
3333.0,ADS,16920.0,Renault,2.0
3333.0,ADR,17727.0,Renault,2.0
3333.0,ADQ,17726.0,Renault,1.0
3333.0,ADP,18081.0,Renault,1.0
3333.0,ADO,16918.0,Renault,2.0
3333.0,ADN,7876.0,Renault,1.0
3333.0,ADM,15109.0,Renault,1.0
3333.0,ADL,58573.0,Renault,2.0
3333.0,ADK,19035.0,Renault,1.0
3333.0,ADJ,19035.0,Renault,1.0
3333.0,ADI,19034.0,Renault,1.0
3333.0,ADH,16209.0,Renault,1.0
3333.0,ADG,16205.0,Renault,1.0
3333.0,ADF,8987.0,Renault,2.0
3333.0,ADE,8988.0,Renault,1.0
3333.0,ADD,58573.0,Renault,2.0
3333.0,ADC,19034.0,Renault,1.0
3333.0,ADB,18618.0,Renault,2.0
3333.0,ADA,16889.0,Renault,1.0
3333.0,ACZ,16285.0,Renault,1.0
3333.0,ACY,18618.0,Renault,2.0
3333.0,ACX,16889.0,Renault,1.0
3333.0,ACW,16285.0,Renault,1.0
3333.0,ACV,16209.0,Renault,1.0
3333.0,ACU,8988.0,Renault,2.0
3333.0,ACT,17326.0,Renault,1.0
3333.0,ACS,16206.0,Renault,1.0
3333.0,ACR,26628.0,Renault,1.0
3333.0,ACQ,18680.0,Renault,1.0
3333.0,ACP,18642.0,Renault,1.0
3333.0,ACO,18312.0,Renault,1.0
3333.0,ACN,18555.0,Renault,2.0
3333.0,ACM,18314.0,Renault,1.0
3333.0,ACL,18315.0,Renault,1.0
3333.0,ACK,26629.0,Renault,1.0
3333.0,ACJ,33195.0,Renault,1.0
3333.0,ACI,18311.0,Renault,1.0
3333.0,ACH,18313.0,Renault,1.0
3333.0,ACG,19401.0,Renault,1.0
3333.0,ACF,23072.0,Renault,1.0
3333.0,ACE,18051.0,Renault,1.0
3333.0,ACD,17445.0,Renault,1.0
3333.0,ACC,17443.0,Renault,2.0
3333.0,ACB,17444.0,Renault,1.0
3333.0,ACA,32682.0,Renault,2.0
3333.0,ABZ,18781.0,Renault,1.0
3333.0,ABY,18780.0,Renault,1.0
3333.0,ABX,28834.0,Renault,2.0
3333.0,ABW,18049.0,Renault,2.0
3333.0,ABV,18048.0,Renault,1.0
3333.0,ABU,18779.0,Renault,1.0
3333.0,ABT,18050.0,Renault,2.0
3333.0,ABS,19676.0,Renault,2.0
3333.0,ABR,9293.0,Renault,2.0
3333.0,ABQ,16554.0,Renault,2.0
3333.0,ABP,16553.0,Renault,2.0
3333.0,ABO,19192.0,Renault,2.0
3333.0,ABN,16831.0,Renault,2.0
3333.0,ABM,17869.0,Renault,1.0
3333.0,ABK,14183.0,Renault,2.0
3333.0,ABJ,54943.0,Renault,2.0
3333.0,ABI,28769.0,Renault,1.0
3333.0,ABH,16108.0,Renault,1.0
3333.0,ABG,9043.0,Renault,1.0
3333.0,ABF,16109.0,Renault,1.0
3333.0,ABE,17868.0,Renault,1.0
3333.0,ABD,15562.0,Renault,1.0
3333.0,ABC,9040.0,Renault,1.0
3333.0,ABB,16104.0,Renault,1.0
3333.0,ABA,53613.0,Renault,2.0
3333.0,AAZ,21576.0,Renault,1.0
3333.0,AAY,19675.0,Renault,1.0
3333.0,AAX,17098.0,Renault,1.0
3333.0,AAW,17097.0,Renault,1.0
3333.0,AAV,16870.0,Renault,1.0
3333.0,AAU,17125.0,Renault,1.0
3333.0,AAT,17096.0,Renault,1.0
3333.0,AAS,16869.0,Renault,2.0
3333.0,AAR,18679.0,Renault,1.0
3333.0,AAQ,19047.0,Renault,1.0
3333.0,AAP,19046.0,Renault,1.0
3333.0,AAO,19045.0,Renault,2.0
3333.0,AAN,19051.0,Renault,1.0
3333.0,AAM,19048.0,Renault,1.0
3333.0,AAL,19053.0,Renault,1.0
3333.0,AAK,19052.0,Renault,1.0
3333.0,AAJ,19049.0,Renault,1.0
3333.0,AAI,19050.0,Renault,2.0
3333.0,AAH,18611.0,Renault,1.0
3333.0,AAG,16419.0,Renault,1.0
3333.0,AAF,16418.0,Renault,2.0
3333.0,AAD,10870.0,Renault,2.0
3333.0,AAC,16423.0,Renault,1.0
3333.0,AAB,18353.0,Renault,1.0
3333.0,AAA,16422.0,Renault,1.0
3144.0,AFA,31058.0,Nissan,1.0
3144.0,AEZ,31174.0,Nissan,1.0
3144.0,AEY,18430.0,Nissan,2.0
3144.0,AEX,4829.0,Nissan,2.0
3144.0,AEW,4829.0,Nissan,2.0
3144.0,AEV,22942.0,Nissan,1.0
3144.0,AEU,19888.0,Nissan,1.0
3144.0,AET,23729.0,Nissan,2.0
3144.0,AES,25093.0,Nissan,2.0
3144.0,AER,23196.0,Nissan,1.0
3144.0,AEQ,23198.0,Nissan,1.0
3144.0,AEP,23199.0,Nissan,1.0
3144.0,AEO,23197.0,Nissan,2.0
3144.0,AEN,4471.0,Nissan,1.0
3144.0,AEM,25648.0,Nissan,2.0
3144.0,AEL,23469.0,Nissan,2.0
3144.0,AEK,23468.0,Nissan,2.0
3144.0,AEJ,23467.0,Nissan,2.0
3144.0,AEI,23490.0,Nissan,2.0
3144.0,AEH,23489.0,Nissan,2.0
3144.0,AEG,23488.0,Nissan,2.0
3144.0,AEF,53614.0,Nissan,2.0
3144.0,AEE,23053.0,Nissan,1.0
3144.0,AED,16923.0,Nissan,2.0
3144.0,AEC,16922.0,Nissan,2.0
3144.0,AEB,23186.0,Nissan,2.0
3144.0,AEA,16276.0,Nissan,2.0
3144.0,ADZ,16275.0,Nissan,2.0
3144.0,ADY,20403.0,Nissan,2.0
3144.0,ADX,16273.0,Nissan,2.0
3144.0,ADW,16272.0,Nissan,2.0
3144.0,ADV,23185.0,Nissan,2.0
3144.0,ADU,11140.0,Nissan,1.0
3144.0,ADT,11138.0,Nissan,1.0
3144.0,ADS,19883.0,Nissan,1.0
3144.0,ADR,19887.0,Nissan,1.0
3144.0,ADQ,23053.0,Nissan,1.0
3144.0,ADP,20096.0,Nissan,2.0
3144.0,ADO,24194.0,Nissan,2.0
3144.0,ADN,20094.0,Nissan,2.0
3144.0,ADL,20099.0,Nissan,2.0
3144.0,ADK,20103.0,Nissan,1.0
3144.0,ADJ,20101.0,Nissan,1.0
3144.0,ADI,20097.0,Nissan,2.0
3144.0,ADH,24195.0,Nissan,1.0
3144.0,ADG,20095.0,Nissan,2.0
3144.0,ADF,20102.0,Nissan,1.0
3144.0,ADD,20098.0,Nissan,2.0
3144.0,ADC,20100.0,Nissan,1.0
3144.0,ADB,20102.0,Nissan,1.0
3144.0,ACZ,20098.0,Nissan,2.0
3144.0,ACY,20100.0,Nissan,1.0
3144.0,ACX,18104.0,Nissan,1.0
3144.0,ACW,24194.0,Nissan,2.0
3144.0,ACV,20094.0,Nissan,2.0
3144.0,ACU,20096.0,Nissan,2.0
3144.0,ACT,19665.0,Nissan,2.0
3144.0,ACS,16949.0,Nissan,1.0
3144.0,ACR,16947.0,Nissan,2.0
3144.0,ACQ,16948.0,Nissan,1.0
3144.0,ACP,18104.0,Nissan,1.0
3144.0,ACO,24194.0,Nissan,2.0
3144.0,ACN,20094.0,Nissan,2.0
3144.0,ACM,20096.0,Nissan,2.0
